step,x,y,z
160684,-0.15,-1.276456,0.5000001
160685,-0.15,-1.158736,0.5000001
160686,-0.15,-0.9429162,0.5000001
160687,-0.15,-0.6289964,0.5000001
160688,-0.15,-0.2169768,0.5000001
160689,-0.15,0.2931428,0.5000001
160690,-0.15,0.9013623,0.5000001
160691,-0.15,0.9800001,0.5000001
160692,-0.15,-1.26076,0.5000001
160693,-0.15,-1.12342,0.5000001
160694,-0.15,-0.8879802,0.5000001
160695,-0.15,-0.5544405,0.5000001
160696,-0.15,-0.1228008,0.5000001
160697,-0.15,0.4069387,0.5000001
160698,-0.15,0.9800001,0.5000001
160699,-0.15,-1.3,0.5000001
160700,-0.15,-1.24114,0.5000001
160701,-0.15,-1.08418,0.5000001
160702,-0.15,-0.8291203,0.5000001
160703,-0.15,-0.4759606,0.5000001
160704,-0.15,-0.02470092,0.5000001
160705,-0.15,0.5246586,0.5000001
160706,-0.15,0.9800001,0.5000001
160707,-0.15,-1.296076,0.5000001
160708,-0.15,-1.217596,0.5000001
160709,-0.15,-1.041016,0.5000001
160710,-0.15,-0.7663363,0.5000001
160711,0.2214564,-0.5514715,0.5613475
160712,0.689106,-0.2792594,0.6385061
160713,1.156756,0.09105261,0.7156646
160714,1.624405,0.5594646,0.7928231
160715,1.978718,0.9800001,0.8512818
160716,-0.15,-1.296076,0.5000001
160717,-0.15,-1.217596,0.5000001
160718,-0.15,-1.041016,0.5000001
160719,-0.15,-0.7663363,0.5000001
160720,-0.15,-0.3935566,0.5000001
160721,-0.15,0.07732299,0.5000001
160722,-0.15,0.6463025,0.5000001
160723,-0.15,0.9800001,0.5000001
160724,-0.15,-1.288228,0.5000001
160725,-0.15,-1.190128,0.5000001
160726,-0.15,-0.9939281,0.5000001
160727,-0.15,-0.6996284,0.5000001
160728,-0.15,-0.3072287,0.5000001
160729,-0.15,0.1832709,0.5000001
160730,-0.15,0.7718704,0.5000001
160731,-0.15,0.9800001,0.5000001
160732,-0.15,-1.276456,0.5000001
160733,-0.15,-1.158736,0.5000001
160734,-0.15,-0.9429162,0.5000001
160735,-0.15,-0.6289964,0.5000001
160736,-0.15,-0.2169768,0.5000001
160737,-0.15,0.2931428,0.5000001
160738,-0.15,0.9013623,0.5000001
160739,-0.15,0.9800001,0.5000001
160740,-0.15,-1.26076,0.5000001
160741,-0.15,-1.12342,0.5000001
160742,-0.15,-0.8879802,0.5000001
160743,-0.15,-0.5544405,0.5000001
160744,0.2922515,-0.8295406,0.6874118
160745,1.029337,-1.458835,0.9997646
160746,1.766423,-1.99003,1.312117
160747,2.48,-2.410563,1.614508
160748,-0.15,-1.3,0.5000001
160749,-0.15,-1.24114,0.5000001
160750,-0.15,-1.08418,0.5000001
160751,-0.15,-0.8291203,0.5000001
160752,-0.15,-0.4759606,0.5000001
160753,-0.15,-0.02470092,0.5000001
160754,-0.15,0.5246586,0.5000001
160755,-0.15,0.9800001,0.5000001
160756,-0.15,-1.296076,0.5000001
160757,-0.15,-1.217596,0.5000001
160758,-0.15,-1.041016,0.5000001
160759,-0.15,-0.7663363,0.5000001
160760,-0.15,-0.3935566,0.5000001
160761,-0.15,0.07732299,0.5000001
160762,-0.15,0.6463025,0.5000001
160763,-0.15,0.9800001,0.5000001
160764,-0.15,-1.288228,0.5000001
160765,-0.15,-1.190128,0.5000001
160766,-0.15,-0.9939281,0.5000001
160767,-0.15,-0.6996284,0.5000001
160768,-0.15,-0.3072287,0.5000001
160769,-0.15,0.1832709,0.5000001
160770,-0.15,0.7718704,0.5000001
160771,-0.15,0.9800001,0.5000001
160772,-0.15,-1.276456,0.5000001
160773,-0.15,-1.158736,0.5000001
160774,-0.15,-0.9429162,0.5000001
160775,-0.15,-0.6289964,0.5000001
160776,-0.15,-0.2169768,0.5000001
160777,-0.15,0.2931428,0.5000001
160778,-0.15,0.9013623,0.5000001
160779,-0.15,0.9800001,0.5000001
160780,-0.15,-1.26076,0.5000001
160781,-0.15,-1.12342,0.5000001
160782,-0.15,-0.8879802,0.5000001
160783,-0.15,-0.5544405,0.5000001
160784,-0.15,-0.1228008,0.5000001
160785,-0.15,0.4069387,0.5000001
160786,-0.15,0.9800001,0.5000001
160787,-0.15,-1.3,0.5000001
160788,-0.15,-1.24114,0.5000001
160789,-0.15,-1.08418,0.5000001
160790,-0.15,-0.8291203,0.5000001
160791,-0.15,-0.4759606,0.5000001
160792,-0.15,-0.02470092,0.5000001
160793,-0.15,0.5246586,0.5000001
160794,-0.15,0.9800001,0.5000001
160795,-0.15,-1.296076,0.5000001
160796,-0.15,-1.217596,0.5000001
160797,-0.15,-1.041016,0.5000001
160798,-0.15,-0.7663363,0.5000001
160799,-0.15,-0.3935566,0.5000001
160800,-0.15,0.07732299,0.5000001
160801,-0.15,0.6463025,0.5000001
160802,-0.15,0.9800001,0.5000001
160803,-0.15,-1.288228,0.5000001
160804,-0.15,-1.190128,0.5000001
160805,-0.15,-0.9939281,0.5000001
160806,-0.15,-0.6996284,0.5000001
160807,-0.15,-0.3072287,0.5000001
160808,-0.15,0.1832709,0.5000001
160809,-0.15,0.7718704,0.5000001
160810,-0.15,0.9800001,0.5000001
160811,-0.15,-1.276456,0.5000001
160812,-0.15,-1.158736,0.5000001
160813,-0.15,-0.9429162,0.5000001
160814,-0.15,-0.6289964,0.5000001
160815,-0.15,-0.2169768,0.5000001
160816,-0.15,0.2931428,0.5000001
160817,-0.15,0.9013623,0.5000001
160818,-0.15,0.9800001,0.5000001
160819,-0.15,-1.26076,0.5000001
160820,-0.15,-1.12342,0.5000001
160821,-0.15,-0.8879802,0.5000001
160822,0.1637257,-0.6770792,0.5582029
160823,0.5558828,-0.3823255,0.6309563
160824,0.9480399,0.01052815,0.7037097
160825,1.340197,0.5014817,0.7764632
160826,1.723422,0.8643497,0.8475595
160827,-0.15,-1.3,0.5000001
160828,-0.15,-1.24114,0.5000001
160829,-0.15,-1.08418,0.5000001
160830,-0.15,-0.8291203,0.5000001
160831,-0.15,-0.4759606,0.5000001
160832,-0.15,-0.02470092,0.5000001
160833,-0.15,0.5246586,0.5000001
160834,-0.15,0.9800001,0.5000001
160835,-0.15,-1.296076,0.5000001
160836,-0.15,-1.217596,0.5000001
160837,-0.15,-1.041016,0.5000001
160838,-0.15,-0.7663363,0.5000001
160839,-0.15,-0.3935566,0.5000001
160840,-0.02598688,-0.1725178,0.5580256
160841,0.2840459,-0.1356676,0.7030893
160842,0.5940785,-0.0007175356,0.848153
160843,0.9041112,0.2323325,0.9932167
160844,1.214144,0.5634823,1.138281
160845,1.515751,0.9800001,1.279402
160846,-0.15,-1.3,0.5000001
160847,-0.15,-1.24114,0.5000001
160848,-0.15,-1.08418,0.5000001
160849,-0.15,-0.8291203,0.5000001
160850,-0.15,-0.7154857,0.5000001
160851,-0.15,-1.276456,0.5000001
160852,-0.15,-1.158736,0.5000001
160853,-0.15,-0.9429162,0.5000001
160854,-0.15,-0.6289964,0.5000001
160855,-0.1548869,-0.2138253,0.5002055
160856,-0.1548869,0.2962942,0.5002055
160857,-0.1548869,0.9045137,0.5002055
160858,-0.1548869,0.9800001,0.5002055
160859,-0.15,-1.26076,0.5000001
160860,-0.15,-1.12342,0.5000001
160861,-0.15,-0.8879802,0.5000001
160862,-0.15,-0.5544405,0.5000001
160863,-0.15,-0.1228008,0.5000001
160864,-0.15,0.4069387,0.5000001
160865,-0.15,0.9800001,0.5000001
160866,-0.15,-1.3,0.5000001
160867,-0.15,-1.24114,0.5000001
160868,-0.15,-1.08418,0.5000001
160869,-0.15,-0.8291203,0.5000001
160870,-0.15,-0.4759606,0.5000001
160871,-0.15,-0.02470092,0.5000001
160872,-0.15,0.5246586,0.5000001
160873,-0.15,0.9800001,0.5000001
160874,-0.15,-1.296076,0.5000001
160875,-0.15,-1.217596,0.5000001
160876,-0.15,-1.041016,0.5000001
160877,-0.15,-0.7663363,0.5000001
160878,-0.15,-0.3935566,0.5000001
160879,-0.15,0.07732299,0.5000001
160880,-0.15,0.6463025,0.5000001
160881,-0.15,0.9800001,0.5000001
160882,-0.15,-1.288228,0.5000001
160883,-0.15,-1.190128,0.5000001
160884,-0.15,-0.9939281,0.5000001
160885,-0.15,-0.6996284,0.5000001
160886,-0.15,-0.3072287,0.5000001
160887,-0.15,0.1832709,0.5000001
160888,-0.15,0.7718704,0.5000001
160889,-0.15,0.9800001,0.5000001
160890,-0.15,-1.276456,0.5000001
160891,-0.15,-1.158736,0.5000001
160892,-0.15,-0.9429162,0.5000001
160893,-0.15,-0.6289964,0.5000001
160894,-0.15,-0.2169768,0.5000001
160895,-0.15,0.2931428,0.5000001
160896,-0.15,0.9013623,0.5000001
160897,-0.15,0.9800001,0.5000001
160898,-0.15,-1.26076,0.5000001
160899,-0.15,-1.12342,0.5000001
160900,-0.15,-0.8879802,0.5000001
160901,-0.15,-0.5544405,0.5000001
160902,-0.15,-0.1228008,0.5000001
160903,-0.15,0.4069387,0.5000001
160904,-0.15,0.9800001,0.5000001
160905,-0.15,-1.3,0.5000001
160906,-0.15,-1.24114,0.5000001
160907,-0.15,-1.08418,0.5000001
160908,-0.15,-0.8291203,0.5000001
160909,-0.15,-0.4759606,0.5000001
160910,-0.15,-0.02470092,0.5000001
160911,-0.15,0.5246586,0.5000001
160912,-0.15,0.9800001,0.5000001
160913,-0.15,-1.296076,0.5000001
160914,-0.15,-1.217596,0.5000001
160915,-0.15,-1.041016,0.5000001
160916,-0.15,-0.7663363,0.5000001
160917,-0.15,-0.3935566,0.5000001
160918,-0.15,0.07732299,0.5000001
160919,-0.15,0.6463025,0.5000001
160920,-0.15,0.9800001,0.5000001
160921,-0.15,-1.288228,0.5000001
160922,-0.15,-1.190128,0.5000001
160923,-0.15,-0.9939281,0.5000001
160924,-0.15,-0.6996284,0.5000001
160925,-0.15,-0.3072287,0.5000001
160926,-0.15,0.1832709,0.5000001
160927,-0.15,0.7718704,0.5000001
160928,-0.15,0.9800001,0.5000001
160929,-0.15,-1.276456,0.5000001
160930,-0.15,-1.158736,0.5000001
160931,-0.15,-0.9429162,0.5000001
160932,-0.15,-0.6289964,0.5000001
160933,-0.15,-0.2169768,0.5000001
160934,-0.15,0.2931428,0.5000001
160935,-0.15,0.9013623,0.5000001
160936,-0.15,0.9800001,0.5000001
160937,-0.15,-1.26076,0.5000001
160938,-0.15,-1.12342,0.5000001
160939,-0.15,-0.8879802,0.5000001
160940,-0.15,-0.5544405,0.5000001
160941,-0.15,-0.1228008,0.5000001
160942,-0.15,0.4069387,0.5000001
160943,-0.15,0.9800001,0.5000001
160944,-0.15,-1.3,0.5000001
160945,-0.15,-1.24114,0.5000001
160946,-0.15,-1.08418,0.5000001
160947,-0.15,-0.8291203,0.5000001
160948,-0.15,-0.4759606,0.5000001
160949,-0.15,-0.02470092,0.5000001
160950,-0.15,0.5246586,0.5000001
160951,-0.15,0.9800001,0.5000001
160952,-0.15,-1.296076,0.5000001
160953,-0.15,-1.217596,0.5000001
160954,-0.15,-1.041016,0.5000001
160955,-0.15,-0.7663363,0.5000001
160956,-0.15,-0.3935566,0.5000001
160957,-0.15,0.07732299,0.5000001
160958,-0.15,0.6463025,0.5000001
160959,-0.15,0.9800001,0.5000001
160960,-0.15,-1.288228,0.5000001
160961,-0.15,-1.190128,0.5000001
160962,-0.15,-0.9939281,0.5000001
160963,-0.15,-0.6996284,0.5000001
160964,-0.15,-0.3072287,0.5000001
160965,-0.15,0.1832709,0.5000001
160966,-0.15,0.7718704,0.5000001
160967,-0.15,0.9800001,0.5000001
160968,-0.15,-1.276456,0.5000001
160969,-0.15,-1.158736,0.5000001
160970,-0.15,-0.9429162,0.5000001
160971,-0.1988014,-0.7713997,0.519079
160972,-0.3118843,-0.7211455,0.558975
160973,-0.4249671,-0.5727913,0.5988711
160974,-0.53805,-0.3263373,0.6387672
160975,-0.6398724,-0.02000007,0.6746905
160976,-0.15,-1.3,0.5000001
160977,-0.15,-1.24114,0.5000001
160978,-0.15,-1.08418,0.5000001
160979,-0.15,-0.8291203,0.5000001
160980,-0.15,-0.4759606,0.5000001
160981,-0.15,-0.02470092,0.5000001
160982,-0.15,0.5246586,0.5000001
160983,-0.15,0.9800001,0.5000001
160984,-0.15,-1.296076,0.5000001
160985,-0.15,-1.217596,0.5000001
160986,-0.15,-1.041016,0.5000001
160987,-0.15,-0.7663363,0.5000001
160988,-0.15,-0.3935566,0.5000001
160989,-0.15,0.07732299,0.5000001
160990,-0.15,0.6463025,0.5000001
160991,-0.15,0.9800001,0.5000001
160992,-0.15,-1.288228,0.5000001
160993,-0.15,-1.190128,0.5000001
160994,-0.15,-0.9939281,0.5000001
160995,-0.15,-0.6996284,0.5000001
160996,-0.15,-0.3072287,0.5000001
160997,-0.15,0.1832709,0.5000001
160998,-0.15,0.7718704,0.5000001
160999,-0.15,0.9800001,0.5000001
161000,-0.15,-1.276456,0.5000001
161001,-0.15,-1.158736,0.5000001
161002,-0.15,-0.9429162,0.5000001
161003,-0.15,-0.6289964,0.5000001
161004,-0.15,-0.2169768,0.5000001
161005,-0.15,0.2931428,0.5000001
161006,-0.15,0.9013623,0.5000001
161007,-0.15,0.9800001,0.5000001
161008,-0.15,-1.26076,0.5000001
161009,-0.15,-1.12342,0.5000001
161010,-0.15,-0.8879802,0.5000001
161011,-0.15,-0.5544405,0.5000001
161012,-0.15,-0.1228008,0.5000001
161013,-0.15,0.4069387,0.5000001
161014,-0.15,0.9800001,0.5000001
161015,-0.15,-1.3,0.5000001
161016,-0.15,-1.24114,0.5000001
161017,-0.15,-1.08418,0.5000001
161018,-0.15,-0.8291203,0.5000001
161019,-0.04878246,-0.4615205,0.5337644
161020,0.4573051,0.2374857,0.7025859
161021,0.9303583,0.9800001,0.8603878
161022,-0.15,-1.3,0.5000001
161023,-0.15,-1.24114,0.5000001
161024,-0.15,-1.08418,0.5000001
161025,-0.15,-0.8291203,0.5000001
161026,-0.15,-0.4759606,0.5000001
161027,-0.15,-0.02470092,0.5000001
161028,-0.15,0.5246586,0.5000001
161029,-0.15,0.9800001,0.5000001
161030,-0.15,-1.296076,0.5000001
161031,-0.15,-1.217596,0.5000001
161032,-0.15,-1.041016,0.5000001
161033,-0.15,-0.7663363,0.5000001
161034,-0.15,-0.3935566,0.5000001
161035,-0.15,0.07732299,0.5000001
161036,-0.15,0.6463025,0.5000001
161037,-0.15,0.9800001,0.5000001
161038,-0.15,-1.288228,0.5000001
161039,-0.15,-1.190128,0.5000001
161040,-0.15,-0.9939281,0.5000001
161041,-0.15,-0.6996284,0.5000001
161042,-0.15,-0.3072287,0.5000001
161043,-0.1513637,-0.344681,0.4785479
161044,-0.15,-1.26076,0.5000001
161045,-0.15,-1.12342,0.5000001
161046,-0.15,-0.8879802,0.5000001
161047,-0.15,-0.5544405,0.5000001
161048,-0.15,-0.1228008,0.5000001
161049,-0.15,0.4069387,0.5000001
161050,-0.15,0.9800001,0.5000001
161051,-0.15,-1.3,0.5000001
161052,-0.15,-1.24114,0.5000001
161053,-0.15,-1.08418,0.5000001
161054,-0.15,-0.8291203,0.5000001
161055,-0.2423287,-0.5525441,0.518157
161056,-0.15,-1.296076,0.5000001
161057,-0.15,-1.217596,0.5000001
161058,-0.15,-1.041016,0.5000001
161059,-0.15,-0.7663363,0.5000001
161060,-0.15,-0.3935566,0.5000001
161061,-0.15,0.07732299,0.5000001
161062,-0.15,0.6463025,0.5000001
161063,-0.15,0.9800001,0.5000001
161064,-0.15,-1.288228,0.5000001
161065,-0.15,-1.190128,0.5000001
161066,-0.15,-0.9939281,0.5000001
161067,-0.15,-0.6996284,0.5000001
161068,-0.15,-0.3072287,0.5000001
161069,-0.15,0.1832709,0.5000001
161070,-0.15,0.7718704,0.5000001
161071,-0.15,0.9800001,0.5000001
161072,-0.15,-1.276456,0.5000001
161073,-0.15,-1.158736,0.5000001
161074,-0.15,-0.9429162,0.5000001
161075,-0.15,-0.6289964,0.5000001
161076,-0.15,-0.2169768,0.5000001
161077,-0.15,0.2931428,0.5000001
161078,-0.15,0.9013623,0.5000001
161079,-0.15,0.9800001,0.5000001
161080,-0.15,-1.26076,0.5000001
161081,-0.15,-1.12342,0.5000001
161082,-0.15,-0.8879802,0.5000001
161083,-0.15,-0.5544405,0.5000001
161084,-0.15,-0.1228008,0.5000001
161085,-0.15,0.4069387,0.5000001
161086,-0.15,0.9800001,0.5000001
161087,-0.15,-1.3,0.5000001
161088,-0.15,-1.24114,0.5000001
161089,-0.15,-1.08418,0.5000001
161090,-0.15,-0.8291203,0.5000001
161091,-0.15,-0.4759606,0.5000001
161092,-0.15,-0.02470092,0.5000001
161093,-0.15,0.5246586,0.5000001
161094,-0.15,0.9800001,0.5000001
161095,-0.15,-1.296076,0.5000001
161096,-0.15,-1.217596,0.5000001
161097,-0.15,-1.041016,0.5000001
161098,-0.15,-0.7663363,0.5000001
161099,-0.15,-0.3935566,0.5000001
161100,-0.15,0.07732299,0.5000001
161101,-0.15,0.6463025,0.5000001
161102,-0.15,0.9800001,0.5000001
161103,-0.15,-1.288228,0.5000001
161104,-0.15,-1.190128,0.5000001
161105,-0.15,-0.9939281,0.5000001
161106,-0.15,-0.6996284,0.5000001
161107,-0.2040271,-0.8300565,0.5071663
161108,-0.2718831,-0.9998074,0.5158153
161109,-0.3397391,-1.071458,0.5244642
161110,-0.4075951,-1.045009,0.5331131
161111,-0.4754511,-0.9204601,0.5417621
161112,-0.5433071,-0.6978112,0.550411
161113,-0.6111631,-0.3770624,0.5590599
161114,-0.6698668,-0.02000008,0.5665423
161115,-0.15,-1.3,0.5000001
161116,-0.15,-1.24114,0.5000001
161117,-0.15,-1.08418,0.5000001
161118,-0.15,-0.8291203,0.5000001
161119,-0.15,-0.4759606,0.5000001
161120,-0.15,-0.02470092,0.5000001
161121,-0.15,0.5246586,0.5000001
161122,-0.15,0.9800001,0.5000001
161123,-0.15,-1.296076,0.5000001
161124,-0.15,-1.217596,0.5000001
161125,-0.15,-1.041016,0.5000001
161126,-0.15,-0.7663363,0.5000001
161127,-0.15,-0.3935566,0.5000001
161128,-0.15,0.07732299,0.5000001
161129,-0.15,0.6463025,0.5000001
161130,-0.15,0.9800001,0.5000001
161131,-0.15,-1.288228,0.5000001
161132,-0.15,-1.190128,0.5000001
161133,-0.15,-0.9939281,0.5000001
161134,-0.15,-0.6996284,0.5000001
161135,-0.15,-0.3072287,0.5000001
161136,-0.15,0.1832709,0.5000001
161137,-0.15,0.7718704,0.5000001
161138,-0.15,0.9800001,0.5000001
161139,-0.15,-1.276456,0.5000001
161140,-0.15,-1.158736,0.5000001
161141,-0.15,-0.9429162,0.5000001
161142,-0.15,-0.6289964,0.5000001
161143,-0.15,-0.2169768,0.5000001
161144,-0.15,0.2931428,0.5000001
161145,-0.15,0.9013623,0.5000001
161146,-0.15,0.9800001,0.5000001
161147,-0.15,-1.26076,0.5000001
161148,-0.15,-1.12342,0.5000001
161149,-0.15,-0.8879802,0.5000001
161150,-0.15,-0.5544405,0.5000001
161151,-0.15,-0.1228008,0.5000001
161152,-0.15,0.4069387,0.5000001
161153,-0.15,0.9800001,0.5000001
161154,-0.15,-1.3,0.5000001
161155,-0.15,-1.24114,0.5000001
161156,-0.15,-1.08418,0.5000001
161157,-0.15,-0.8291203,0.5000001
161158,0.04561409,-0.6589504,0.6210839
161159,1.023685,-0.8767112,1.226503
161160,2.001755,-0.9963722,1.831921
161161,2.48,-1.018687,2.127951
161162,-0.15,-1.288228,0.5000001
161163,-0.15,-1.190128,0.5000001
161164,-0.15,-0.9939281,0.5000001
161165,-0.15,-0.7143154,0.5000001
161166,0.321344,-0.5675148,0.6650388
161167,0.792688,-0.3226143,0.8300775
161168,1.264032,0.0203861,0.9951162
161169,1.735376,0.4614864,1.160155
161170,2.189863,0.9800001,1.319291
161171,-0.15,-1.3,0.5000001
161172,-0.15,-1.24114,0.5000001
161173,-0.15,-1.08418,0.5000001
161174,-0.15,-0.8291203,0.5000001
161175,-0.15,-0.4759606,0.5000001
161176,-0.15,-0.02470092,0.5000001
161177,-0.15,0.5246586,0.5000001
161178,-0.15,0.9800001,0.5000001
161179,-0.15,-1.296076,0.5000001
161180,-0.15,-1.217596,0.5000001
161181,-0.15,-1.041016,0.5000001
161182,-0.15,-0.7663363,0.5000001
161183,-0.15,-0.3935566,0.5000001
161184,-0.15,0.07732299,0.5000001
161185,-0.15,0.6463025,0.5000001
161186,-0.15,0.9800001,0.5000001
161187,-0.15,-1.288228,0.5000001
161188,-0.15,-1.190128,0.5000001
161189,-0.15,-0.9939281,0.5000001
161190,-0.15,-0.6996284,0.5000001
161191,-0.15,-0.3072287,0.5000001
161192,-0.15,0.1832709,0.5000001
161193,-0.15,0.7718704,0.5000001
161194,-0.15,0.9800001,0.5000001
161195,-0.15,-1.276456,0.5000001
161196,-0.15,-1.158736,0.5000001
161197,-0.15,-0.9429162,0.5000001
161198,-0.15,-0.6289964,0.5000001
161199,-0.15,-0.2169768,0.5000001
161200,-0.15,0.2931428,0.5000001
161201,-0.15,0.9013623,0.5000001
161202,-0.15,0.9800001,0.5000001
161203,-0.15,-1.26076,0.5000001
161204,-0.15,-1.12342,0.5000001
161205,-0.15,-0.8879802,0.5000001
161206,-0.15,-0.5544405,0.5000001
161207,-0.15,-0.1228008,0.5000001
161208,-0.15,0.4069387,0.5000001
161209,-0.15,0.9800001,0.5000001
161210,-0.15,-1.3,0.5000001
161211,-0.15,-1.24114,0.5000001
161212,-0.15,-1.08418,0.5000001
161213,-0.15,-0.8291203,0.5000001
161214,-0.1467564,-0.7091671,0.5019282
161215,-0.15,-1.276456,0.5000001
161216,-0.15,-1.158736,0.5000001
161217,-0.15,-0.9429162,0.5000001
161218,-0.15,-0.6626921,0.5000001
161219,-0.4679508,0.1124046,0.8966431
161220,-0.7839499,0.9800001,1.290851
161221,-0.15,-1.3,0.5000001
161222,-0.15,-1.24114,0.5000001
161223,-0.15,-1.08418,0.5000001
161224,-0.15,-0.8291203,0.5000001
161225,-0.15,-0.4759606,0.5000001
161226,-0.1073745,-0.4737297,0.5412176
161227,-0.15,-1.26076,0.5000001
161228,-0.15,-1.12342,0.5000001
161229,-0.15,-0.8879802,0.5000001
161230,-0.15,-0.5544405,0.5000001
161231,-0.15,-0.1228008,0.5000001
161232,-0.15,0.4069387,0.5000001
161233,-0.15,0.9800001,0.5000001
161234,-0.15,-1.3,0.5000001
161235,-0.15,-1.24114,0.5000001
161236,-0.15,-1.08418,0.5000001
161237,-0.15,-0.8291203,0.5000001
161238,-0.15,-0.4759606,0.5000001
161239,-0.15,-0.02470092,0.5000001
161240,-0.15,0.5246586,0.5000001
161241,-0.15,0.9800001,0.5000001
161242,-0.15,-1.296076,0.5000001
161243,-0.15,-1.217596,0.5000001
161244,-0.15,-1.041016,0.5000001
161245,-0.15,-0.7663363,0.5000001
161246,-0.15,-0.3935566,0.5000001
161247,-0.2008187,-0.3210477,0.5812003
161248,-0.15,-1.276456,0.5000001
161249,-0.15,-1.158736,0.5000001
161250,-0.15,-0.9429162,0.5000001
161251,-0.2988585,-0.750043,0.4316547
161252,-0.6710049,-0.6270824,0.2607911
161253,-1.043151,-0.4060219,0.08992757
161254,-1.415298,-0.08686142,-0.08093596
161255,-1.48112,-0.02000007,-0.111157
161256,-0.15,-1.26076,0.5000001
161257,-0.15,-1.12342,0.5000001
161258,-0.15,-0.8879802,0.5000001
161259,-0.15,-0.5544405,0.5000001
161260,-0.15,-0.1228008,0.5000001
161261,-0.15,0.4069387,0.5000001
161262,-0.15,0.9800001,0.5000001
161263,-0.15,-1.3,0.5000001
161264,-0.15,-1.24114,0.5000001
161265,-0.15,-1.08418,0.5000001
161266,-0.15,-0.8291203,0.5000001
161267,-0.15,-0.4759606,0.5000001
161268,-0.15,-0.02470092,0.5000001
161269,-0.15,0.5246586,0.5000001
161270,-0.15,0.9800001,0.5000001
161271,-0.15,-1.296076,0.5000001
161272,-0.15,-1.217596,0.5000001
161273,-0.15,-1.041016,0.5000001
161274,-0.15,-0.7663363,0.5000001
161275,-0.15,-0.3935566,0.5000001
161276,-0.15,0.07732299,0.5000001
161277,-0.15,0.6463025,0.5000001
161278,-0.15,0.9800001,0.5000001
161279,-0.15,-1.288228,0.5000001
161280,-0.15,-1.190128,0.5000001
161281,-0.15,-0.9939281,0.5000001
161282,-0.15,-0.6996284,0.5000001
161283,-0.15,-0.3072287,0.5000001
161284,-0.15,0.1832709,0.5000001
161285,-0.15,0.7718704,0.5000001
161286,-0.15,0.9800001,0.5000001
161287,-0.15,-1.276456,0.5000001
161288,-0.15,-1.158736,0.5000001
161289,-0.15,-0.9429162,0.5000001
161290,-0.15,-0.6289964,0.5000001
161291,-0.15,-0.2169768,0.5000001
161292,-0.15,0.2931428,0.5000001
161293,-0.15,0.9013623,0.5000001
161294,-0.15,0.9800001,0.5000001
161295,-0.15,-1.26076,0.5000001
161296,-0.15,-1.12342,0.5000001
161297,-0.15,-0.8879802,0.5000001
161298,-0.15,-0.7102993,0.5000001
161299,-0.15,-1.288228,0.5000001
161300,-0.15,-1.190128,0.5000001
161301,-0.15,-0.9939281,0.5000001
161302,-0.07756031,-0.9473342,0.1347084
161303,0.1035389,-1.098284,-0.7785209
161304,0.284638,-1.151133,-1.69175
161305,0.4409531,-1.117446,-2.48
161306,-0.15,-1.3,0.5000001
161307,-0.15,-1.24114,0.5000001
161308,-0.15,-1.08418,0.5000001
161309,-0.15,-0.8291203,0.5000001
161310,-0.15,-0.4759606,0.5000001
161311,-0.15,-0.02470092,0.5000001
161312,-0.15,0.5246586,0.5000001
161313,-0.15,0.9800001,0.5000001
161314,-0.15,-1.296076,0.5000001
161315,-0.15,-1.217596,0.5000001
161316,-0.15,-1.041016,0.5000001
161317,-0.15,-0.7663363,0.5000001
161318,-0.15,-0.3935566,0.5000001
161319,-0.15,0.07732299,0.5000001
161320,-0.15,0.6463025,0.5000001
161321,-0.15,0.9800001,0.5000001
161322,-0.15,-1.288228,0.5000001
161323,-0.15,-1.190128,0.5000001
161324,-0.15,-0.9939281,0.5000001
161325,-0.15,-0.6996284,0.5000001
161326,-0.15,-0.3072287,0.5000001
161327,-0.15,0.1832709,0.5000001
161328,-0.15,0.7718704,0.5000001
161329,-0.15,0.9800001,0.5000001
161330,-0.15,-1.276456,0.5000001
161331,-0.15,-1.158736,0.5000001
161332,-0.15,-0.9429162,0.5000001
161333,-0.15,-0.6289964,0.5000001
161334,-0.15,-0.2169768,0.5000001
161335,-0.15,0.2931428,0.5000001
161336,-0.15,0.9013623,0.5000001
161337,-0.15,0.9800001,0.5000001
161338,-0.15,-1.26076,0.5000001
161339,-0.15,-1.12342,0.5000001
161340,-0.15,-0.8879802,0.5000001
161341,-0.15,-0.5544405,0.5000001
